"date","CDU/CSU","SPD","Die Linke/PDS","AfD","Bündnis 90/Die Grünen","FDP"
"2014-9-01",40.5526315789474,24.3947368421053,9.18421052631579,7.42105263157895,9.47368421052632,2.94736842105263
"2014-10-01",40.75,24.225,8.825,7.775,9.625,2.525
"2014-11-01",41.1388888888889,24.6944444444444,8.91666666666667,6.83333333333333,9.86111111111111,2.78125
"2014-12-01",41.4642857142857,24.6071428571429,9.21428571428571,6.57142857142857,10.0357142857143,2.29166666666667
"2015-1-01",41.7894736842105,23.8947368421053,9.07894736842105,6.26315789473684,10.0789473684211,3.26315789473684
"2015-2-01",41.3235294117647,24.5294117647059,8.85294117647059,6.35294117647059,9.85294117647059,3.79411764705882
"2015-3-01",41.3421052631579,24.2368421052632,8.8421052631579,6.21052631578947,9.86842105263158,4.02631578947368
"2015-4-01",41.3684210526316,24.5526315789474,8.76315789473684,5.65789473684211,9.97368421052632,3.86842105263158
"2015-5-01",40.4411764705882,24.5588235294118,9.29411764705882,5.23529411764706,10.0882352941176,4.61764705882353
"2015-6-01",40.6666666666667,24.4166666666667,9.47222222222222,4.58333333333333,10.0555555555556,4.91666666666667
"2015-7-01",41.6666666666667,24.452380952381,9.47619047619048,3.73809523809524,10.3571428571429,4.45238095238095
"2015-8-01",41.5277777777778,23.8888888888889,9.63888888888889,3.97222222222222,10.4722222222222,4.41666666666667
"2015-9-01",40.725,24.475,9.45,4.7,10.2,4.3
"2015-10-01",37.7222222222222,24.8333333333333,9.38888888888889,6.80555555555556,9.97222222222222,4.94444444444444
"2015-11-01",36.9473684210526,24.6052631578947,9.23684210526316,8.36842105263158,9.78947368421053,4.92105263157895
"2015-12-01",37.53125,24.1875,9.4375,8.71875,9.78125,4.59375
"2016-1-01",36.3333333333333,23.6388888888889,9.13888888888889,10.25,9.91666666666667,5.11111111111111
"2016-2-01",34.7105263157895,23.5263157894737,9.63157894736842,11.0789473684211,10.1315789473684,5.63157894736842
"2016-3-01",34.2647058823529,22.1470588235294,9.14705882352941,11.9411764705882,11.5,6.29411764705882
"2016-4-01",33.3421052631579,21.1842105263158,8.68421052631579,11.7894736842105,12.8421052631579,7.15789473684211
"2016-5-01",32.3529411764706,20.5294117647059,9.17647058823529,13.2941176470588,12.8529411764706,6.85294117647059
"2016-6-01",32.3055555555556,21.0833333333333,9.52777777777778,12.3611111111111,12.7777777777778,6.66666666666667
"2016-7-01",34,22.2894736842105,9.44736842105263,10.5526315789474,12.4210526315789,6.15789473684211
"2016-8-01",33.4210526315789,21.8157894736842,9.73684210526316,11.7368421052632,11.9473684210526,5.94736842105263
"2016-9-01",32.0882352941176,22.5294117647059,9.02941176470588,13.7058823529412,11.1470588235294,6.32352941176471
"2016-10-01",32.6388888888889,22.2222222222222,10.0833333333333,12.9444444444444,11.4444444444444,6.02777777777778
"2016-11-01",33.6,22.45,10.025,12.25,11.1,5.725
"2016-12-01",35.1875,21.5,10,12.375,10.3125,5.71875
"2017-1-01",35.4473684210526,21.8947368421053,9.81578947368421,12.7105263157895,9.18421052631579,6.23684210526316
"2017-2-01",32.4705882352941,30.7941176470588,8.14705882352941,10.2058823529412,7.52941176470588,6.02941176470588
"2017-3-01",32.9210526315789,31.8157894736842,7.94736842105263,9.31578947368421,7.23684210526316,5.97368421052632
"2017-4-01",34.9333333333333,30.8333333333333,8.53333333333333,9.06666666666667,6.83333333333333,5.93333333333333
